city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
wiseman,Wiseman,AK,Alaska,2290,Yukon-Koyukuk,67.437,-150.1334,22,0.0,shape,False,False,America/Anchorage,3,99701,1840023442
glazier,Glazier,TX,Texas,48211,Hemphill,36.0137,-100.2702,22,6.6,shape,False,False,America/Chicago,3,79014,1840036449
la casita,La Casita,TX,Texas,48427,Starr,26.3368,-98.7336,22,199.9,shape,False,False,America/Chicago,3,78582,1840027028
dunlap,Dunlap,KS,Kansas,20127,Morris,38.5763,-96.3676,22,13.3,shape,False,True,America/Chicago,3,66846,1840008601
summerhaven,Summerhaven,AZ,Arizona,4019,Pima,32.4416,-110.7766,22,1.8,shape,False,False,America/Phoenix,3,85619,1840023078
hollowayville,Hollowayville,IL,Illinois,17011,Bureau,41.3648,-89.2951,22,139.8,shape,False,True,America/Chicago,3,61356,1840011570
cathay,Cathay,ND,North Dakota,38103,Wells,47.5542,-99.4108,22,58.3,shape,False,True,America/Chicago,3,58422,1840001901
alatna,Alatna,AK,Alaska,2290,Yukon-Koyukuk,66.5638,-152.8385,22,0.2,shape,False,False,America/Anchorage,3,99720,1840023430
twin hills colony,Twin Hills Colony,MT,Montana,30015,Chouteau,48.0168,-111.0698,22,2.4,shape,False,False,America/Denver,3,59420,1840147683
butte meadows,Butte Meadows,CA,California,6007,Butte,40.0871,-121.537,22,4.0,shape,False,False,America/Los_Angeles,3,95942,1840025564
hillman,Hillman,MN,Minnesota,27097,Morrison,46.0063,-93.8887,22,13.7,shape,False,True,America/Chicago,3,56338,1840006672
hilldale colony,Hilldale Colony,MT,Montana,30041,Hill,48.8035,-109.7832,22,35.9,shape,False,False,America/Denver,3,59501,1840148721
mehan,Mehan,OK,Oklahoma,40119,Payne,36.0457,-96.9401,22,41.7,shape,False,False,America/Chicago,3,74074,1840096456
huntersville,Huntersville,WV,West Virginia,54075,Pocahontas,38.186,-80.0152,22,7.5,shape,False,False,America/New_York,3,24954,1840025654
golden valley colony,Golden Valley Colony,MT,Montana,30037,Golden Valley,46.2592,-109.2735,22,6.6,shape,False,False,America/Denver,3,59074,1840150436
floriston,Floriston,CA,California,6057,Nevada,39.393,-120.0149,22,8.9,shape,False,False,America/Los_Angeles,3,96111,1840025608
king lake,King Lake,NE,Nebraska,31055,Douglas,41.3135,-96.3017,22,8.7,shape,False,False,America/Chicago,3,68064,1840024169
smithwick,Smithwick,SD,South Dakota,46047,Fall River,43.2976,-103.2163,22,4.4,shape,False,False,America/Denver,3,57782,1840035964
lancaster,Lancaster,VA,Virginia,51103,Lancaster,37.7675,-76.4549,22,3.9,shape,False,False,America/New_York,3,22503,1840037426
ono,Ono,CA,California,6089,Shasta,40.4801,-122.6257,22,4.5,shape,False,False,America/Los_Angeles,5,96047,1840027340
martinsburg junction,Martinsburg Junction,PA,Pennsylvania,42013,Blair,40.3101,-78.3365,22,179.4,shape,False,False,America/New_York,3,16662,1840151917
rye,Rye,AZ,Arizona,4007,Gila,34.0979,-111.3542,22,16.7,shape,False,False,America/Phoenix,3,85541,1840022867
bavaria,Bavaria,KS,Kansas,20169,Saline,38.7955,-97.7548,21,45.6,shape,False,False,America/Chicago,3,67401,1840030241
keeler,Keeler,CA,California,6027,Inyo,36.4867,-117.8733,21,7.0,shape,False,False,America/Los_Angeles,3,93530,1840017645
hough,Hough,OK,Oklahoma,40139,Texas,36.872,-101.5747,21,12.5,shape,False,False,America/Chicago,3,73942,1840034548
live oak,Live Oak,SC,South Carolina,45051,Horry,34.056,-78.9397,21,9.6,shape,False,False,America/New_York,3,29569,1840106996
tunis,Tunis,TX,Texas,48051,Burleson,30.544,-96.528,21,36.2,shape,False,False,America/Chicago,3,77836,1840036598
blue eye,Blue Eye,AR,Arkansas,5015,Carroll,36.4966,-93.3977,21,97.3,shape,False,True,America/Chicago,3,72660,1840015294
hamlin,Hamlin,KS,Kansas,20013,Brown,39.9156,-95.6275,21,42.4,shape,False,True,America/Chicago,3,66434,1840007295
waverly,Waverly,SD,South Dakota,46029,Codington,44.9987,-96.9742,21,8.0,shape,False,False,America/Chicago,3,57201,1840026115
louisburg,Louisburg,MN,Minnesota,27073,Lac qui Parle,45.1645,-96.1711,21,19.5,shape,False,True,America/Chicago,3,56256,1840008919
fedora,Fedora,SD,South Dakota,46097,Miner,44.0067,-97.7895,21,2.4,shape,False,False,America/Chicago,3,57337,1840026139
zeandale,Zeandale,KS,Kansas,20161,Riley,39.1627,-96.4279,21,5.9,shape,False,False,America/Chicago,3,66502,1840059031
de lamere,De Lamere,ND,North Dakota,38081,Sargent,46.2668,-97.3332,21,5.8,shape,False,False,America/Chicago,3,58060,1840023879
warm springs,Warm Springs,VA,Virginia,51017,Bath,38.0463,-79.7826,21,5.4,shape,False,False,America/New_York,3,24484,1840026778
ardoch,Ardoch,ND,North Dakota,38099,Walsh,48.2054,-97.338,21,103.4,shape,False,True,America/Chicago,3,58261,1840000076
bassett,Bassett,KS,Kansas,20001,Allen,37.9063,-95.4076,21,16.3,shape,False,True,America/Chicago,3,66749,1840007555
rainsville,Rainsville,IN,Indiana,18171,Warren,40.414,-87.3158,21,39.2,shape,False,False,America/Indiana/Indianapolis,3,47918,1840055466
trout valley,Trout Valley,NM,New Mexico,35017,Grant,33.0363,-108.1893,21,15.9,shape,False,True,America/Denver,4,88049,1840040216
maverick junction,Maverick Junction,SD,South Dakota,46047,Fall River,43.4087,-103.3958,21,3.6,shape,False,False,America/Denver,3,57747,1840152052
beavertown,Beavertown,PA,Pennsylvania,42013,Blair,40.3737,-78.237,21,28.7,shape,False,False,America/New_York,3,16662 16693,1840153023
sunrise,Sunrise,AK,Alaska,2122,Kenai Peninsula,60.8701,-149.4678,20,0.5,shape,False,False,America/Anchorage,3,99605,1840023608
matheson,Matheson,CO,Colorado,8039,Elbert,39.1683,-103.977,20,4.5,shape,False,False,America/Denver,3,80830,1840027459
ohoopee,Ohoopee,GA,Georgia,13279,Toombs,32.1808,-82.2209,20,9.4,shape,False,False,America/New_York,3,30436,1840029306
jolley,Jolley,IA,Iowa,19025,Calhoun,42.4794,-94.7191,20,55.7,shape,False,True,America/Chicago,3,50551,1840008073
scottsville,Scottsville,KS,Kansas,20123,Mitchell,39.5426,-97.9523,20,18.4,shape,False,True,America/Chicago,3,67420,1840009582
fults,Fults,IL,Illinois,17133,Monroe,38.1644,-90.2128,20,48.5,shape,False,True,America/Chicago,3,62244,1840012896
leal,Leal,ND,North Dakota,38003,Barnes,47.1049,-98.3155,20,6.6,shape,False,True,America/Chicago,3,58479,1840000164
los ojos,Los Ojos,NM,New Mexico,35039,Rio Arriba,36.7361,-106.5669,20,5.5,shape,False,False,America/Denver,3,87551,1840024838
gandy,Gandy,NE,Nebraska,31113,Logan,41.4698,-100.4583,20,16.6,shape,False,True,America/Chicago,3,69163,1840011473
lucerne,Lucerne,MO,Missouri,29171,Putnam,40.4639,-93.2911,20,72.5,shape,False,True,America/Chicago,3,64655,1840012134
lawton,Lawton,ND,North Dakota,38071,Ramsey,48.3036,-98.3684,20,8.5,shape,False,True,America/Chicago,3,58345,1840000075
leaf,Leaf,MS,Mississippi,28041,Greene,31.0276,-88.798,20,6.5,shape,False,False,America/Chicago,3,39456,1840032531
boykin,Boykin,GA,Georgia,13201,Miller,31.1017,-84.6848,20,3.2,shape,False,False,America/New_York,3,39837,1840025978
juntura,Juntura,OR,Oregon,41045,Malheur,43.7487,-118.0789,20,3.4,shape,False,False,America/Boise,3,97911,1840025376
la paloma ranchettes,La Paloma Ranchettes,TX,Texas,48427,Starr,26.3148,-98.623,20,16.4,shape,False,True,America/Chicago,4,78582,1840040960
hartwell,Hartwell,MO,Missouri,29083,Henry,38.4331,-93.9342,20,16.3,shape,False,False,America/Chicago,3,64788,1840025664
draper,Draper,SD,South Dakota,46075,Jones,43.9262,-100.5372,20,11.9,shape,False,True,America/Chicago,3,57531,1840000330
springdale,Springdale,MT,Montana,30067,Park,45.7381,-110.2236,20,47.8,shape,False,False,America/Denver,3,59082,1840023888
mcmullen,McMullen,AL,Alabama,1107,Pickens,33.1481,-88.1757,20,16.5,shape,False,True,America/Chicago,3,35442,1840027517
arbela,Arbela,MO,Missouri,29199,Scotland,40.4631,-92.0156,20,49.8,shape,False,True,America/Chicago,3,63432,1840010405
edgewater estates,Edgewater Estates,TX,Texas,48409,San Patricio,28.0969,-97.865,20,297.2,shape,False,False,America/Chicago,3,78368,1840037141
flowella,Flowella,TX,Texas,48047,Brooks,27.22,-98.0645,20,7.7,shape,False,False,America/Chicago,3,78355,1840018303
paxson,Paxson,AK,Alaska,2066,Copper River,63.011,-145.7312,20,0.0,shape,False,False,America/Anchorage,3,99737,1840023398
udell,Udell,IA,Iowa,19007,Appanoose,40.7801,-92.7432,20,40.0,shape,False,True,America/Chicago,3,52593,1840010369
leonard,Leonard,MN,Minnesota,27029,Clearwater,47.6513,-95.2672,20,16.7,shape,False,True,America/Chicago,3,56652,1840007711
deerfield colony,Deerfield Colony,MT,Montana,30027,Fergus,47.2601,-109.6787,20,13.6,shape,False,False,America/Denver,3,59457,1840077952
st. benedict,St. Benedict,IA,Iowa,19109,Kossuth,43.044,-94.0609,20,10.1,shape,False,False,America/Chicago,3,50511,1840024033
johnson,Johnson,MN,Minnesota,27011,Big Stone,45.5722,-96.2941,20,40.8,shape,False,True,America/Chicago,3,56236,1840007793
california hot springs,California Hot Springs,CA,California,6107,Tulare,35.8876,-118.6551,20,8.6,shape,False,False,America/Los_Angeles,3,93207,1840024865
manley hot springs,Manley Hot Springs,AK,Alaska,2290,Yukon-Koyukuk,65.0187,-150.6453,20,1.2,shape,False,False,America/Anchorage,3,99756,1840023428
long barn,Long Barn,CA,California,6109,Tuolumne,38.0957,-120.1285,20,2.7,shape,False,False,America/Los_Angeles,3,95335,1840024691
ranchitos east,Ranchitos East,TX,Texas,48479,Webb,27.4901,-99.3668,20,941.3,shape,False,True,America/Chicago,3,78043,1840041468
heltonville,Heltonville,IN,Indiana,18093,Lawrence,38.9278,-86.3755,20,60.5,point,False,False,America/Indiana/Indianapolis,4,47436,1840030069
bucks lake,Bucks Lake,CA,California,6063,Plumas,39.8797,-121.1941,20,0.0,shape,False,False,America/Los_Angeles,3,95956 95984,1840028336
arjay,Arjay,KY,Kentucky,21013,Bell,36.8062,-83.642,19,11.8,shape,False,False,America/New_York,3,40902,1840030368
richfield,Richfield,KS,Kansas,20129,Morton,37.2653,-101.7828,19,7.3,shape,False,True,America/Chicago,3,67953,1840009907
sibley,Sibley,ND,North Dakota,38003,Barnes,47.2188,-97.9654,19,170.6,shape,False,True,America/Chicago,3,58429,1840001932
monte verde,Monte Verde,PR,Puerto Rico,72113,Ponce,18.0972,-66.6196,19,18.1,shape,False,True,America/Puerto_Rico,4,00731,1630025228
pollock,Pollock,MO,Missouri,29211,Sullivan,40.3583,-93.0834,19,39.8,shape,False,True,America/Chicago,3,63560,1840012241
mount holly,Mount Holly,AR,Arkansas,5139,Union,33.303,-92.9539,19,2.6,shape,False,False,America/Chicago,3,71758 71764,1840001831
crozier,Crozier,AZ,Arizona,4015,Mohave,35.4227,-113.6487,19,7.0,shape,False,False,America/Phoenix,3,86437 86434,1840023176
nenzel,Nenzel,NE,Nebraska,31031,Cherry,42.9274,-101.1018,19,18.0,shape,False,True,America/Denver,3,69219,1840011042
clark's point,Clark's Point,AK,Alaska,2070,Dillingham,58.8329,-158.5276,19,2.2,shape,False,True,America/Anchorage,3,99569,1840023537
whitlock,Whitlock,TN,Tennessee,47079,Henry,36.3707,-88.3612,19,9.7,shape,False,False,America/Chicago,3,38242,1840109214
norris,Norris,MT,Montana,30057,Madison,45.5731,-111.6913,19,16.8,shape,False,False,America/Denver,3,59745,1840032655
south woodstock,South Woodstock,VT,Vermont,50027,Windsor,43.5608,-72.5321,19,8.0,shape,False,False,America/New_York,3,05071,1840115031
carlton,Carlton,KS,Kansas,20041,Dickinson,38.6866,-97.2931,19,48.5,shape,False,True,America/Chicago,3,67448,1840007409
meyer,Meyer,IL,Illinois,17001,Adams,40.1477,-91.5031,19,26.3,shape,False,False,America/Chicago,3,62379,1840051420
foraker,Foraker,OK,Oklahoma,40113,Osage,36.8728,-96.5693,19,20.4,shape,False,True,America/Chicago,3,74652,1840021593
helmer,Helmer,IN,Indiana,18151,Steuben,41.5312,-85.1702,19,91.0,point,False,False,America/Indiana/Indianapolis,4,46747,1840054866
tulsita,Tulsita,TX,Texas,48025,Bee,28.6423,-97.818,19,18.3,shape,False,False,America/Chicago,3,78119 78146,1840019696
meridian,Meridian,OK,Oklahoma,40083,Logan,35.8442,-97.2456,19,60.2,shape,False,True,America/Chicago,3,73058,1840022690
saumsville,Saumsville,VA,Virginia,51171,Shenandoah,38.9357,-78.4992,19,42.3,point,False,False,America/New_York,4,22644,1840119371
jacksonburg,Jacksonburg,OH,Ohio,39017,Butler,39.5384,-84.5032,19,183.7,shape,False,True,America/New_York,3,45042 45067,1840012605
burchinal,Burchinal,IA,Iowa,19033,Cerro Gordo,43.0648,-93.2786,19,52.2,shape,False,False,America/Chicago,3,50469,1840024051
ludden,Ludden,ND,North Dakota,38021,Dickey,46.0082,-98.1254,19,9.2,shape,False,True,America/Chicago,3,58474,1840000254
geronimo estates,Geronimo Estates,AZ,Arizona,4007,Gila,34.3695,-111.3617,19,5.3,shape,False,False,America/Phoenix,3,85541,1840137528
bay lake,Bay Lake,FL,Florida,12095,Orange,28.387,-81.5751,19,0.0,shape,False,True,America/New_York,3,32830,1840011791
brandon,Brandon,CO,Colorado,8061,Kiowa,38.4464,-102.4412,19,18.5,shape,False,False,America/Denver,3,81071,1840024659
covenant life,Covenant Life,AK,Alaska,2100,Haines,59.3998,-136.0946,19,0.9,shape,False,False,America/Juneau,3,99827,1840023668
norristown,Norristown,GA,Georgia,13107,Emanuel,32.5064,-82.4982,19,18.1,shape,False,False,America/New_York,3,31002,1840025895
kilbourne,Kilbourne,OH,Ohio,39041,Delaware,40.3323,-82.9593,19,16.3,shape,False,False,America/New_York,3,43032 43015,1840026520
nealmont,Nealmont,PA,Pennsylvania,42013,Blair,40.6666,-78.2187,19,85.0,shape,False,False,America/New_York,3,16686,1840100520
rachel,Rachel,NV,Nevada,32017,Lincoln,37.6414,-115.7681,19,1.7,shape,False,False,America/Los_Angeles,3,89001,1840024653
tarrants,Tarrants,MO,Missouri,29163,Pike,39.3578,-91.1836,19,47.7,shape,False,True,America/Chicago,3,63334,1840012604
little america,Little America,WY,Wyoming,56037,Sweetwater,41.547,-109.8642,19,2.7,shape,False,False,America/Denver,3,82929,1840018690
kickapoo site 2,Kickapoo Site 2,KS,Kansas,20013,Brown,39.7029,-95.6495,19,8.6,shape,False,True,America/Chicago,5,66439,1840039297
fernwood,Fernwood,MS,Mississippi,28113,Pike,31.1847,-90.4531,19,3.7,shape,False,False,America/Chicago,3,39635 39648,1840032317
bolton,Bolton,VT,Vermont,50007,Chittenden,44.3742,-72.8859,19,32.8,shape,False,False,America/New_York,3,05676,1840152952
illinois city,Illinois City,IL,Illinois,17161,Rock Island,41.3991,-90.8996,18,15.2,shape,False,False,America/Chicago,3,61259,1840029760
edgemont,Edgemont,AR,Arkansas,5023,Cleburne,35.6011,-92.1953,18,43.2,shape,False,False,America/Chicago,3,72044,1840039325
marvin,Marvin,SD,South Dakota,46051,Grant,45.2605,-96.9154,18,12.7,shape,False,True,America/Chicago,3,57251,1840002098
wood lake,Wood Lake,NE,Nebraska,31031,Cherry,42.6386,-100.2376,18,86.3,shape,False,True,America/Chicago,3,69221,1840011043
baring,Baring,MO,Missouri,29103,Knox,40.2447,-92.2059,18,181.8,shape,False,True,America/Chicago,3,63531,1840007253
utica,Utica,MT,Montana,30045,Judith Basin,46.9678,-110.0935,18,3.9,shape,False,False,America/Denver,3,59452,1840032694
urbana,Urbana,KS,Kansas,20133,Neosho,37.558,-95.3999,18,4.1,shape,False,False,America/Chicago,3,66720,1840030210
concord,Concord,KY,Kentucky,21135,Lewis,38.6876,-83.4915,18,101.6,shape,False,True,America/New_York,3,41179,1840014279
port protection,Port Protection,AK,Alaska,2198,Prince of Wales-Hyder,56.3293,-133.594,18,1.9,shape,False,False,America/Sitka,3,99927,1840023686
elmer,Elmer,MO,Missouri,29121,Macon,39.9573,-92.6499,18,52.7,shape,False,True,America/Chicago,3,63538,1840008398
deanville,Deanville,TX,Texas,48051,Burleson,30.4295,-96.7569,18,47.0,shape,False,False,America/Chicago,3,77852 77836,1840036419
friendship,Friendship,OK,Oklahoma,40065,Jackson,34.6978,-99.2287,18,24.0,shape,False,True,America/Chicago,3,73521,1840021849
childers hill,Childers Hill,TN,Tennessee,47071,Hardin,35.0816,-88.3267,18,5.8,shape,False,False,America/Chicago,3,38357 38326,1840109489
levelock,Levelock,AK,Alaska,2164,Lake and Peninsula,59.0683,-156.9009,18,0.4,shape,False,False,America/Anchorage,3,99625,1840023287
max,Max,NE,Nebraska,31057,Dundy,40.1143,-101.4045,18,68.3,shape,False,False,America/Denver,3,69037 69021,1840024326
pinetown,Pinetown,NC,North Carolina,37013,Beaufort,35.6111,-76.8558,18,6.8,shape,False,False,America/New_York,3,27865,1840025807
edgewood,Edgewood,CA,California,6093,Siskiyou,41.462,-122.426,18,6.8,shape,False,False,America/Los_Angeles,3,96094,1840017467
fontenelle,Fontenelle,WY,Wyoming,56023,Lincoln,41.9973,-110.0626,18,2.0,shape,False,False,America/Denver,3,83101,1840017454
wolf creek,Wolf Creek,MT,Montana,30049,Lewis and Clark,47.0059,-112.07,18,9.4,shape,False,False,America/Denver,3,59648,1840032780
crooked creek,Crooked Creek,AK,Alaska,2050,Bethel,61.8439,-158.1082,18,0.0,shape,False,False,America/Anchorage,3,99575,1840023341
warm spring creek,Warm Spring Creek,MT,Montana,30027,Fergus,47.1847,-109.2827,18,16.4,shape,False,False,America/Denver,3,59457,1840148500
mexican hat,Mexican Hat,UT,Utah,49037,San Juan,37.1731,-109.873,18,0.4,shape,False,False,America/Denver,3,84531,1840018874
gamaliel,Gamaliel,AR,Arkansas,5005,Baxter,36.4518,-92.2369,18,12.7,shape,False,False,America/Chicago,3,72537,1840027734
sarles,Sarles,ND,North Dakota,38019,Cavalier,48.945,-98.9969,18,32.3,shape,False,True,America/Chicago,3,58372,1840001861
prairie city,Prairie City,SD,South Dakota,46105,Perkins,45.5312,-102.8164,18,4.9,shape,False,False,America/Denver,3,57649,1840023891
brownsville,Brownsville,MD,Maryland,24043,Washington,39.3782,-77.6615,18,104.2,shape,False,False,America/New_York,3,21758 21715,1840024392
shoshone,Shoshone,CA,California,6027,Inyo,35.951,-116.3056,18,0.2,shape,False,False,America/Los_Angeles,3,92384,1840018952
brownell,Brownell,KS,Kansas,20135,Ness,38.6406,-99.7443,18,34.2,shape,False,True,America/Chicago,3,67521,1840006170
elliott,Elliott,MD,Maryland,24019,Dorchester,38.3095,-76.0069,18,90.6,shape,False,False,America/New_York,3,21869,1840024641
pancoastburg,Pancoastburg,OH,Ohio,39047,Fayette,39.624,-83.2642,18,48.2,shape,False,False,America/New_York,3,43160,1840026629
lakewood,Lakewood,IL,Illinois,17173,Shelby,39.3235,-88.8981,18,17.4,shape,False,False,America/Chicago,3,62438,1840153072
bevington,Bevington,IA,Iowa,19121,Madison,41.3596,-93.7902,17,14.6,shape,False,True,America/Chicago,3,50229 50033,1840007111
kramer,Kramer,ND,North Dakota,38009,Bottineau,48.691,-100.7078,17,13.9,shape,False,True,America/Chicago,3,58748,1840000005
dutch john,Dutch John,UT,Utah,49009,Daggett,40.9301,-109.4042,17,1.1,shape,False,True,America/Denver,3,84023,1840024242
wilder,Wilder,MN,Minnesota,27063,Jackson,43.828,-95.2058,17,8.3,shape,False,True,America/Chicago,3,56101,1840010041
owasa,Owasa,IA,Iowa,19083,Hardin,42.4319,-93.2047,17,11.7,shape,False,True,America/Chicago,3,50126,1840009125
golden,Golden,NM,New Mexico,35049,Santa Fe,35.2637,-106.223,17,0.9,shape,False,False,America/Denver,3,87047,1840024913
yetter,Yetter,IA,Iowa,19025,Calhoun,42.3161,-94.843,17,36.1,shape,False,True,America/Chicago,3,51433,1840010099
albany,Albany,WY,Wyoming,56001,Albany,41.1869,-106.1255,17,4.4,shape,False,False,America/Denver,3,82070,1840017461
obert,Obert,NE,Nebraska,31027,Cedar,42.6895,-97.0272,17,32.0,shape,False,True,America/Chicago,3,68757,1840011074
coleman,Coleman,GA,Georgia,13243,Randolph,31.6717,-84.8903,17,10.7,shape,False,False,America/New_York,3,39836,1840027003
gregory,Gregory,AR,Arkansas,5147,Woodruff,35.1534,-91.3343,17,1.4,shape,False,False,America/Chicago,3,72059 72006,1840001776
westerville,Westerville,NE,Nebraska,31041,Custer,41.3962,-99.3818,17,41.4,shape,False,False,America/Chicago,3,68881,1840024137
antler,Antler,ND,North Dakota,38009,Bottineau,48.9713,-101.2832,17,27.7,shape,False,True,America/Chicago,3,58711,1840000002
saltese,Saltese,MT,Montana,30061,Mineral,47.4115,-115.512,17,12.0,shape,False,False,America/Denver,3,59867,1840032810
hamlet,Hamlet,NE,Nebraska,31085,Hayes,40.3845,-101.2345,17,47.4,shape,False,True,America/Chicago,3,69040,1840012044
alzada,Alzada,MT,Montana,30011,Carter,45.0206,-104.4129,17,12.8,shape,False,False,America/Denver,3,59311,1840023889
sholes,Sholes,NE,Nebraska,31179,Wayne,42.3348,-97.2946,17,11.9,shape,False,True,America/Chicago,3,68771,1840011216
byron,Byron,OK,Oklahoma,40003,Alfalfa,36.9014,-98.2944,17,37.8,shape,False,True,America/Chicago,3,73722,1840022608
pine bend,Pine Bend,MN,Minnesota,27087,Mahnomen,47.4222,-95.5979,17,5.2,shape,False,False,America/Chicago,3,56651,1840023821
huntsdale,Huntsdale,MO,Missouri,29019,Boone,38.912,-92.4787,17,12.8,shape,False,True,America/Chicago,3,65203,1840010688
